CustomerID,Age,Gender,Marital_Status,Education_Level,Employment_Status,Annual_Income,Total_Debt,Avg_Monthly_Revenue,Avg_Monthly_Expenses,Savings_Account_Balance,Tenure,Loan_Repayments,Credit_Card_Fees,Overdraft_Fees,Investment_Account_Balance,Customer_Segment,Branch_Region,Customer_Support_Interactions,Digital_Banking_Usage,Churn,Risk_Score,Default_History
CUST000157,56,Male,Married,Undergraduate,Employed,68305.2,10901.32,3364.45,2850.12,13598.99,5,570.74,165.41,31.97,64255.5,Private,West,17,85,No,724.79,No
CUST000158,62,Male,Married,Undergraduate,Unemployed,13633.79,2758.29,579.65,407.87,2526.2,7,148.13,48.46,32.2,12846.01,Private,South,14,76,No,552.1,Yes
CUST000159,36,Female,Single,Undergraduate,Self-Employed,44340.92,21980.74,1455.8,1051.12,7135.17,23,371.02,185.66,10.22,11380.9,Retail,South,11,59,No,843.13,No
CUST000160,60,Female,Married,Undergraduate,Employed,66311.34,13335.24,5129.22,3786.39,6651.07,19,570.17,80.37,3.47,57437.55,Retail,South,15,27,No,310.04,No
CUST000161,41,Male,Married,High School,Employed,36107.58,11877.34,1659.11,1158.54,4623.34,19,1460.97,78.18,8.32,22802.23,Private,East,1,15,No,482.52,No
CUST000162,53,Female,Divorced,Undergraduate,Retired,22747.08,8316.85,499.95,374.18,8682.39,19,837.92,52.12,13.78,11305.48,Retail,Central,12,45,No,790.99,No
CUST000163,53,Male,Married,Postgraduate,Employed,28299.05,9295.2,603.27,408.97,5048.23,28,1081.11,21.25,1.81,26489.23,High Net Worth,West,18,41,No,393.43,Yes
CUST000164,47,Male,Married,High School,Self-Employed,45072.96,19894.91,3436.71,3081.67,3754.98,11,1043.04,76.29,46.14,9596.42,Private,North,14,67,No,552.43,No
CUST000165,30,Female,Married,Undergraduate,Employed,38695.64,15399.35,2571.1,1645.52,6770.7,11,1473.24,46.7,11.53,27418.96,Retail,West,6,5,No,707.21,Yes
CUST000166,68,Male,Single,Postgraduate,Employed,25326.4,11678,611.61,462.09,6827.4,9,877.93,152.87,36.95,19947.2,High Net Worth,North,7,34,No,574.57,Yes
CUST000167,39,Male,Married,Postgraduate,Unemployed,8661.05,1672.66,226.23,140.22,3141.81,14,919.69,156.19,20.73,3374.86,Private,South,13,63,No,510.02,No
CUST000168,34,Male,Divorced,Postgraduate,Employed,66529.93,9813.88,3576.58,2320.58,12680.47,34,520.1,169.03,25.1,55641.68,Private,East,16,98,No,311.13,No
CUST000169,23,Male,Married,Undergraduate,Employed,34692.78,7831.22,1930.82,1701.52,4224.02,29,976.56,20.98,26.85,22932.82,High Net Worth,West,1,85,No,735.64,No
CUST000170,50,Male,Divorced,Undergraduate,Employed,70830.6,25072.35,2525.52,1524.83,19298.15,21,1160.81,83.27,38.64,27835.43,Retail,East,17,13,No,691.62,No
CUST000171,56,Male,Widowed,Postgraduate,Self-Employed,66657.79,28992.51,3587.92,3204.88,8070.56,5,244.55,21.05,39.4,46985.7,Retail,West,4,89,No,800.72,No
CUST000172,20,Male,Single,Postgraduate,Employed,33748.59,11708.32,1135.28,832.36,5201.2,33,772.17,111.39,7.06,25181.28,High Net Worth,West,5,14,No,797.77,No
CUST000173,47,Male,Single,Undergraduate,Self-Employed,96934.33,36697.5,5323.9,4319.37,18807.68,9,690.66,183.62,15.17,95756.94,High Net Worth,Central,18,82,No,768.49,No
CUST000174,35,Male,Single,Undergraduate,Self-Employed,38087.06,8922.29,2510.69,2040.61,6298.4,3,259.02,93.42,28.65,24968.95,High Net Worth,Central,13,61,No,499.16,No
CUST000175,54,Male,Married,Undergraduate,Retired,24071.98,7109.13,1614.61,1327.3,2743.43,14,577.8,177.26,16.52,4408.47,Retail,East,12,3,No,536.08,No
CUST000176,33,Male,Single,Undergraduate,Self-Employed,46201.15,7618.59,3349.37,2111.45,4346.05,18,849.25,190.56,6.64,10540.84,Retail,West,2,3,No,807.92,No
CUST000177,57,Female,Divorced,Undergraduate,Employed,29104.16,7017.42,1089.41,809.67,7493.03,12,1009.82,62.82,20.42,7189.05,Retail,East,18,45,Yes,382.12,No
CUST000178,42,Male,Single,Undergraduate,Retired,22391,5518.21,1679.92,1267.09,3013.13,23,504.45,21.83,10.92,5087.72,Retail,Central,3,96,No,314.03,No
CUST000179,75,Female,Married,Undergraduate,Employed,67181.01,12301.51,2375.76,1733.23,16677.8,14,766.82,153.12,7.17,45376.57,Private,North,13,18,No,654.73,No
CUST000180,32,Female,Single,Undergraduate,Employed,40070.01,10649.26,2896.14,2148.25,5197.56,16,1127.71,124.22,15.2,29608.09,Retail,South,9,32,No,481.86,No
CUST000181,40,Female,Divorced,High School,Self-Employed,46853.86,13779.06,2026.63,1775.65,5730.39,37,691.15,82.49,14.98,43114.89,Retail,South,12,96,No,407.35,No
CUST000182,31,Male,Married,Undergraduate,Employed,28930.04,13048.99,1483.18,1248.05,6247.83,20,1417.08,86.17,4.86,26416.27,High Net Worth,South,12,44,No,532.07,No
CUST000183,74,Male,Divorced,High School,Self-Employed,91903.38,43309.02,5940.26,3597.97,22384.39,20,142.99,34.58,29.21,30829.53,Private,South,16,93,No,434.13,No
CUST000184,71,Male,Widowed,High School,Employed,36963.8,16486.34,1152.2,990.07,5522.6,15,464.32,176.79,15.72,26606.64,Retail,West,15,37,No,449.86,No
CUST000185,36,Female,Married,Undergraduate,Self-Employed,83204.81,38723.88,5641.81,4321.56,12931.41,25,286.75,63.57,8.66,55137.33,Private,Central,16,99,No,414.27,No
CUST000186,55,Male,Single,Undergraduate,Unemployed,14114.96,1894.82,1121,712.3,1123.54,17,857.81,37.48,40.93,13064.8,Private,North,19,27,No,719.45,No
CUST000187,66,Female,Single,High School,Self-Employed,42859.15,19231.91,3410.72,2673.47,3203.13,12,348.32,160.32,0.13,22808.86,Retail,Central,7,40,No,829.42,No
CUST000188,48,Female,Single,Undergraduate,Self-Employed,95936.65,46989.55,6066.1,4356.91,9715.61,39,1138.58,107.31,22.71,40846.9,Retail,South,17,24,No,651.07,No
CUST000189,47,Male,Married,Undergraduate,Unemployed,11224.53,4721.72,287.84,216.76,3255.08,7,1385.69,157.32,21.75,4077.13,Private,West,8,56,No,606.04,No
CUST000190,36,Male,Single,Undergraduate,Retired,17083.67,2875.82,1019,914.33,1543.93,8,390.08,182.34,33.56,5070.31,Private,West,14,36,No,788.41,No
CUST000191,30,Female,Single,Undergraduate,Employed,44815.92,20459.26,1102.25,794.89,11769.01,24,1369.47,88.78,19.47,21154.57,Retail,West,9,99,No,312.43,No
CUST000192,72,Male,Married,High School,Employed,39070.73,16065.24,886.89,793.19,6749.06,25,984.46,29.8,25.64,11380.96,Retail,North,10,6,Yes,417.65,Yes
CUST000193,72,Male,Married,Undergraduate,Employed,41310.28,17497.31,2421.26,2153.97,5895.59,21,374.64,65.58,45.42,33631.93,Retail,East,4,71,Yes,555.1,No
CUST000194,53,Female,Married,Postgraduate,Employed,38307.41,10895.47,2719.41,2295.64,4229.34,33,1131.16,29.19,8.41,5462.63,High Net Worth,North,7,78,No,357.94,No
CUST000195,40,Male,Married,Undergraduate,Employed,48975.26,8075.38,3482.3,2294.63,7688.29,10,227.22,46.85,5.28,7978.16,Retail,North,3,17,No,517.38,No
CUST000196,40,Female,Divorced,Undergraduate,Employed,30454.34,14575.7,1242.77,974.99,6492.29,22,1069.01,172.81,37.34,9917.11,Private,South,5,61,No,510.09,No
CUST000197,60,Female,Married,Undergraduate,Retired,18617.41,3596.13,970.74,689.49,5031.14,19,1305.77,189.46,37.15,7498.64,Retail,South,16,27,No,820.62,No
CUST000198,72,Female,Single,Undergraduate,Self-Employed,33754.88,8086.26,1272.76,847.07,8073.77,29,1430.53,141.84,45.98,28184.53,Retail,West,5,44,No,390.14,No
CUST000199,71,Male,Married,Postgraduate,Employed,71199.49,15622.91,3783.53,2336.32,14990.59,3,176.34,151.73,49.16,52286.45,Retail,South,14,70,No,561.71,No
CUST000200,64,Male,Widowed,Undergraduate,Self-Employed,47815.8,9486.28,2882.3,1848.17,6089.12,39,186.71,151.67,19.22,11634.59,Retail,East,2,3,No,359.4,Yes
CUST000201,53,Male,Single,Postgraduate,Self-Employed,85398.2,27501.09,5169.72,3887.37,14813.76,4,1402.57,42.2,18.87,46564.9,Private,West,15,39,Yes,731.91,No
CUST000202,30,Male,Married,Undergraduate,Self-Employed,66520.9,24658.61,3481.11,2766.3,11514.93,37,1205.43,28.48,45.23,48435.68,High Net Worth,North,10,35,No,712.1,No
CUST000203,33,Male,Married,Postgraduate,Employed,33323.31,16136.83,1369.88,1036.06,10136.12,31,1183.97,145.71,43.04,10788.39,High Net Worth,South,1,66,No,832.66,No
CUST000204,72,Male,Single,Undergraduate,Self-Employed,60121.77,15427.41,1268.87,797.79,20007.44,6,1139.67,26.74,18.77,39686.97,Retail,East,12,83,No,496.89,No
CUST000205,51,Male,Divorced,Postgraduate,Employed,54059.96,12679.66,3612.33,2686.42,10323.7,28,1104.26,166.12,3.81,32736.32,Retail,South,18,87,Yes,844.25,No
CUST000206,19,Male,Single,High School,Self-Employed,63149.65,9500.11,1818.87,1431.83,13633,10,958.51,126.4,29.06,10457.93,Private,South,5,17,No,681.35,No
CUST000207,30,Female,Married,Undergraduate,Employed,73543.93,23271.69,2841.54,2309.97,12866.11,12,1237.84,40.43,13.43,9553.48,Retail,East,14,9,No,345.84,No
CUST000208,55,Male,Married,Undergraduate,Employed,30095.33,4046.37,2079.53,1501.55,5931.4,2,147.84,138.67,45.43,4879.48,Retail,West,10,9,No,322.44,Yes
CUST000209,18,Male,Married,High School,Employed,43230.73,18951.68,1205.08,983.88,14032.37,3,1136.42,129.14,40.31,39520.56,High Net Worth,South,17,35,No,366.95,No
CUST000210,33,Female,Single,Undergraduate,Employed,62525.29,12094.27,2262.22,1622.15,14385.43,1,916.08,87.74,45.05,11679.15,Retail,West,18,9,No,300.13,No
CUST000211,48,Female,Single,Undergraduate,Self-Employed,36786.84,7679.63,1831.77,1516.39,5546.5,35,1370.44,167.19,4.05,8338.19,Retail,Central,10,12,No,681.1,No
CUST000212,57,Male,Single,Undergraduate,Employed,68327.35,26170.26,4598.93,3095.07,7578.42,24,1410.92,74.83,43.23,15306.05,Retail,North,8,67,No,826.74,No
CUST000213,54,Male,Single,Undergraduate,Employed,28037.93,6909.43,2018.51,1626.07,2705.09,34,437.86,88.02,29.65,26218.78,Retail,South,17,85,No,323.93,No
CUST000214,35,Male,Married,Undergraduate,Self-Employed,63905.2,10009.47,3491.01,2509.29,11927.27,20,1205.24,145.39,10.77,19993.39,High Net Worth,South,2,57,No,409.08,No
CUST000215,59,Female,Divorced,Undergraduate,Employed,40093.43,18027.41,1818.54,1091.23,12534.54,16,1439.8,155.37,15.06,21627.56,Retail,North,8,92,No,827.98,No
CUST000216,36,Female,Married,High School,Unemployed,13337.95,5413.45,421.61,359.73,1821.15,30,473.31,69.24,22.83,3286.18,Retail,West,11,97,No,436.93,No
CUST000217,39,Female,Married,High School,Employed,69516.75,28057.87,5306.51,3550.75,8264.86,39,1291.52,23.02,31.38,50684.77,Private,South,13,98,No,771.1,No
CUST000218,61,Male,Married,High School,Unemployed,10555.82,3138.38,650.06,418.13,2472.87,25,921.14,51.73,11.64,7781.42,Retail,Central,12,43,No,407.68,No
CUST000219,54,Male,Married,Undergraduate,Employed,52699.92,9119.29,1209.62,1054.21,12049.33,5,652.99,67.38,10.35,41968.45,Private,North,19,22,No,833.09,No
CUST000220,69,Male,Widowed,Undergraduate,Employed,47436.5,23314.71,2125.72,1609.57,12117.82,29,1253.05,182.9,44.61,45620.16,Private,West,10,60,Yes,514.27,No
CUST000221,55,Female,Single,Undergraduate,Employed,61738.99,8132.28,1677.44,1358.16,19570.74,37,1318.42,180.85,42.26,47260.36,High Net Worth,West,4,30,No,688.38,No
CUST000222,49,Female,Divorced,Undergraduate,Employed,32478.04,3881.03,829.26,605.21,10204.02,28,495.71,138.93,38.34,30373.19,Retail,East,1,31,Yes,819.66,No
CUST000223,30,Female,Married,Undergraduate,Employed,53551.12,6402.53,2889.59,2515.82,9227.1,23,1212.25,147.68,38.04,50950.2,Retail,East,6,80,No,452.49,No
CUST000224,41,Male,Divorced,High School,Employed,38318.03,9322.28,2530.18,1844.43,4718.1,32,169.53,131.83,38.3,11331.83,Retail,North,13,99,No,537.46,No
CUST000225,37,Male,Married,Undergraduate,Self-Employed,71967.15,28518.76,5310.5,4063.44,6863.74,18,684.73,160.25,46.2,61149.87,Retail,North,15,65,No,450.46,No
CUST000226,36,Male,Married,Undergraduate,Employed,35470.22,10681.58,2621.85,1785.5,6701.54,35,197.7,83.22,42.19,33629.96,Retail,Central,7,73,No,568.79,Yes
CUST000227,78,Female,Single,Undergraduate,Employed,58066.4,17748.09,2543.34,1705.47,18335.1,24,511.37,118.41,19.43,54979.77,Retail,North,19,65,No,798.01,No
CUST000228,42,Female,Single,Undergraduate,Employed,51487.55,10108.85,2698.03,1787.93,14403.87,28,1430.51,140.72,23.57,47515.72,Retail,West,9,87,No,407.85,No
CUST000229,72,Male,Married,Postgraduate,Employed,45852.91,15917.74,2803.02,1706.45,12527.32,36,1128.63,104.32,30.23,25858.35,Private,Central,7,37,No,587.34,Yes
CUST000230,53,Male,Widowed,High School,Employed,33935.73,3482.45,1785.43,1205.21,8485.56,21,1157.84,159.08,23.78,28457.51,Retail,North,10,82,No,384.29,No
CUST000231,65,Male,Married,Undergraduate,Employed,26007.61,6692.14,1823.89,1449.11,3233.29,5,288.28,187.87,14.85,22056.63,Retail,South,18,4,No,523.35,No
CUST000232,46,Male,Married,Undergraduate,Employed,44408.35,7226.06,3184.15,2225.86,7930.5,26,910.16,139.48,43.06,37766.98,Retail,South,2,10,No,411.32,Yes
CUST000233,49,Female,Divorced,Undergraduate,Self-Employed,42246.61,16382.73,1347.49,1177.11,9816.82,23,644.37,33.44,40.17,40261.29,Private,South,11,27,No,425.79,No
CUST000234,46,Male,Married,Undergraduate,Unemployed,9515.2,2102.94,199.47,139.54,2376.58,33,1127.85,129.84,19.49,3098.26,Retail,North,18,2,No,558.48,No
CUST000235,34,Female,Single,Undergraduate,Employed,41421.01,18361.8,2776.96,2179.31,3716.19,26,319.92,145.34,5.73,34372.84,Retail,South,2,55,No,707.93,No
CUST000236,59,Male,Single,High School,Unemployed,8625.85,1332.64,579.63,497.9,808.42,22,494.69,70.99,0.24,4196.6,Private,North,6,68,No,370.34,No
CUST000237,37,Female,Single,Undergraduate,Retired,19331.1,7901.99,880.4,554.45,5653,20,1358,77.92,4.62,15695.12,Private,South,4,40,No,734.75,No
CUST000238,21,Male,Divorced,Undergraduate,Employed,61941.04,25704.14,2893.25,2587.06,9636.69,2,337.69,127.17,7.74,26941.34,Retail,East,11,97,No,843.22,No
CUST000239,54,Female,Divorced,High School,Self-Employed,37433.37,11465.42,1748.68,1088.58,9081.49,18,985.38,147.28,32.89,15828.65,Private,South,19,8,No,467.79,Yes
CUST000240,33,Male,Single,High School,Self-Employed,72269.01,34225.8,3909.51,2602.71,10389.74,5,541.21,176.86,10.98,30364.39,Retail,North,18,15,No,409.56,No
CUST000241,75,Male,Single,Postgraduate,Unemployed,14318.34,2017,631.04,405.09,2403.88,32,214.64,157.25,31.74,11318.4,High Net Worth,Central,12,61,No,315.15,No
CUST000242,76,Male,Married,Undergraduate,Employed,68150.79,22390.44,4657.83,2805.7,11103.74,11,413.16,44.11,16.42,44166.36,Retail,East,3,7,No,406.49,No
CUST000243,73,Male,Divorced,Postgraduate,Employed,69736.73,33298.65,2883.57,2250.49,13149.49,21,1317.17,82.66,44.75,11452.94,Retail,Central,19,94,No,629.25,No
CUST000244,41,Male,Married,Postgraduate,Retired,27062.76,12524.88,632.17,514.29,8987.69,22,1374.77,46.78,23.45,25016.09,Retail,North,18,24,No,765.3,No
CUST000245,20,Male,Married,Postgraduate,Self-Employed,37211.48,8345.22,1242.34,802.07,7670.08,3,687.77,156.25,33.64,4474.86,Retail,West,6,20,No,302.75,No
CUST000246,74,Female,Single,Postgraduate,Employed,33554.6,14032.59,789.18,574.82,9293.87,9,969.26,67.96,23.05,6864.57,Retail,Central,12,55,No,646.88,No
CUST000247,43,Male,Married,Postgraduate,Employed,35493.68,14744.19,939.74,629.55,10405.11,2,828.7,42.23,45.63,11278.22,Retail,West,18,5,No,380.29,No
CUST000248,77,Female,Single,Undergraduate,Self-Employed,74246.94,17791.26,2635.17,1881.6,14771.68,28,491.57,37.32,34.37,36494.91,Retail,Central,1,7,No,739.51,No
CUST000249,77,Female,Divorced,High School,Employed,55670.76,18278.02,3084.97,2408.34,12776.84,34,582.71,40.61,32.11,50417.02,Private,North,7,2,No,419.89,Yes
CUST000250,69,Male,Married,Undergraduate,Unemployed,14446.15,1590.82,869.31,729.27,2578.19,10,837.55,64.48,29.62,12995.78,Retail,North,1,74,No,336.83,No
CUST000251,38,Female,Divorced,Undergraduate,Employed,60788.55,16585.41,4758.25,3899.17,5325.03,19,1073.51,160.82,49.43,35597.64,Retail,North,8,77,No,839.32,No
CUST000252,41,Male,Married,High School,Employed,52446.04,8473.22,2706.42,1743.68,11471.65,29,589.8,62.79,34.24,36044.97,Retail,West,19,21,No,555.65,No
CUST000253,69,Male,Divorced,Undergraduate,Self-Employed,71735.98,30740.62,1915.47,1266.2,16798.67,2,1078.48,70.65,37.71,34455.35,Retail,Central,11,3,No,507.43,Yes
CUST000254,39,Male,Married,Undergraduate,Employed,40029.24,13653.84,1553.9,1007.08,10494.04,6,1445.37,178.52,4.09,35553.33,High Net Worth,East,15,53,No,616.56,No
CUST000255,33,Female,Married,Postgraduate,Employed,44107.88,4795.2,2453.95,1527.07,10707.88,7,134.38,99.62,40.71,29421.86,Retail,Central,7,14,No,605.68,No
CUST000256,48,Male,Married,Undergraduate,Employed,67971.12,13692.86,2356.7,1669.42,11752.84,36,329.37,111.59,29.84,15789.61,Private,Central,17,53,No,325.26,No
CUST000257,75,Male,Single,Undergraduate,Unemployed,12415.96,1433.41,756.26,456.46,2782.13,8,1382.78,20.49,16.83,11012.43,Private,Central,15,80,No,490.26,No
CUST000258,57,Male,Divorced,Undergraduate,Employed,40858.96,13196.3,2098.05,1751.96,6509.12,19,200.2,34.78,29.08,5079.3,Retail,East,0,63,No,636.14,No
CUST000259,49,Female,Married,Undergraduate,Employed,39416.81,18173.29,2269.34,1660.67,5819.64,10,1171.07,153.31,31.28,39244.46,Retail,South,1,54,No,819.37,No
CUST000260,30,Male,Married,Postgraduate,Employed,49079.84,5212.84,1638.05,1071.22,15304.36,33,973.57,80.02,13.01,27821.84,Retail,North,4,72,Yes,658.73,Yes
CUST000261,52,Female,Divorced,High School,Employed,62028.43,15087.26,3847.22,2820.57,5945.47,37,166.78,46.92,21.85,35063,Retail,East,2,24,No,393.08,No
CUST000262,79,Female,Divorced,Undergraduate,Employed,46118.62,21057.34,3230.16,1980.4,5655.15,38,101.02,97.19,36.07,34626.43,Retail,Central,9,78,Yes,305.32,No
CUST000263,32,Female,Married,Undergraduate,Employed,29564.38,3565,1137.28,910.26,8923.48,27,802.8,28.12,11.29,10555.08,Private,East,12,50,No,732.49,No
CUST000264,47,Female,Divorced,Undergraduate,Unemployed,13731.13,1539.85,857.1,645.67,2716.65,29,264.28,147.69,41.81,5806.52,Retail,North,9,6,No,757.78,No
CUST000265,71,Female,Single,Undergraduate,Employed,61260.89,14290.94,4238.84,3287.89,8782.39,19,1321.1,34.43,3.88,7872.47,Retail,West,14,88,No,400.83,No
CUST000266,61,Male,Single,Undergraduate,Self-Employed,37622.07,10779.37,2825.19,2021.98,4431.55,18,773.08,29.88,29.06,24856.33,Retail,North,16,93,No,476.54,Yes
CUST000267,57,Male,Married,Undergraduate,Retired,16382.78,5034.96,1050.18,675.98,2800.15,23,428.22,95.55,18.98,2788.92,Private,North,6,26,No,732.27,No
CUST000268,58,Male,Married,Undergraduate,Employed,25680,2671.74,1881.04,1323.93,4081.96,1,335.49,125.67,2.67,17465.39,Retail,South,6,34,Yes,676.11,No
CUST000269,40,Male,Married,Postgraduate,Employed,51690.69,20985.92,3786.61,2433.32,5881.22,3,1270.08,157.5,38.72,43759.3,Retail,South,2,44,No,372.71,No
CUST000270,38,Male,Married,Undergraduate,Employed,56812.15,10967.21,3917.91,3393.91,4287.62,10,1106.23,32.77,27.33,48916.44,Retail,West,14,69,No,664.94,No
CUST000271,66,Male,Married,Undergraduate,Retired,23778.03,3348.35,1734.52,1071.42,2786.12,7,1105.15,80.27,35.77,9881.48,Private,Central,13,98,Yes,690.02,Yes
CUST000272,66,Male,Divorced,Undergraduate,Employed,59745.47,28280.3,3181.61,2859.65,7432.29,26,219.43,68.34,19.01,26164.4,Retail,North,6,98,No,843.9,No
CUST000273,70,Female,Married,High School,Self-Employed,68061.37,17787.95,5158.04,4053.66,7769.7,16,974.32,153.88,42.98,55421.35,Retail,South,4,77,No,790.95,Yes
CUST000274,73,Male,Widowed,Postgraduate,Employed,46090.45,11926.3,1713.95,1185.47,8563.65,39,1317.28,86.5,4.19,35161.21,Private,West,7,67,No,320.02,No
CUST000275,46,Female,Married,Undergraduate,Employed,46707.47,9802.82,2069.8,1532.64,8180.68,32,1172.26,133.01,11.67,33487.12,High Net Worth,East,15,5,No,358.65,No
CUST000276,46,Male,Single,Postgraduate,Employed,46733.28,5693.1,3268.34,2031.29,4815.6,12,265.42,108.09,39.73,41117.76,Retail,South,17,86,Yes,521.62,No
CUST000277,65,Female,Single,Undergraduate,Self-Employed,90875.47,34047.86,5081.48,3601.4,12545.22,8,1428.99,122.54,47.73,32513.96,Private,South,18,85,Yes,476.3,No
CUST000278,54,Female,Married,Undergraduate,Self-Employed,94742.47,26292.91,6810.1,4800.95,14767.77,8,197.63,85.81,42.32,93555.85,Retail,West,9,91,No,357.59,No
CUST000279,58,Male,Divorced,Undergraduate,Employed,70529,31715.71,4694.37,3662.98,5749.93,11,879.67,63.07,11.54,27831.61,Private,East,3,88,No,717.71,No
CUST000280,65,Male,Single,High School,Employed,67818.42,26339.11,5380.82,3375.93,6577.38,33,1423.02,30.75,17.43,17062.2,Private,Central,0,39,Yes,460.78,No
CUST000281,72,Male,Single,High School,Employed,38024.14,16394.36,1830.15,1611.42,6842.29,25,1251.16,51.22,38.27,12517.35,Retail,East,6,53,No,766.25,No
CUST000282,40,Male,Divorced,Undergraduate,Employed,34613.49,5747.13,958.81,822.25,11238.39,17,1053.16,51.07,47.31,22309.48,Private,Central,12,8,Yes,494.42,No
CUST000283,41,Female,Married,Undergraduate,Employed,34416.98,16184.65,936.51,628.29,12961.91,31,1298.88,188.27,14.46,17199.91,Private,Central,10,68,No,709.61,Yes
CUST000284,30,Female,Single,Undergraduate,Self-Employed,78593.67,25158.24,1738.71,1094.43,18149.35,19,1042.59,188.73,19.32,15457.75,Retail,South,10,36,No,415.66,No
CUST000285,49,Male,Single,Undergraduate,Self-Employed,52880.15,11929.4,1797.66,1475.05,14430.7,15,176.93,66.04,1.14,38076.42,High Net Worth,South,7,70,Yes,559,No
CUST000286,23,Male,Divorced,Undergraduate,Employed,54760.45,14685.62,3837.69,2855.85,4222.05,35,591.22,39.02,25.22,54205.05,Retail,Central,1,95,No,604.75,No
